File_name,Runtime,Tsk_All,P_All,Clo_All,Teq_All,PMV_All,PPD_All,SET_All,ET_All,Tsk_Group A,P_Group A,Clo_Group A,Teq_Group A,PMV_Group A,PPD_Group A,SET_Group A,ET_Group A,Tsk_Group B,P_Group B,Clo_Group B,Teq_Group B,PMV_Group B,PPD_Group B,SET_Group B,ET_Group B,Tsk_Crown,P_Crown,Clo_Crown,Teq_Crown,Tsk_Head,P_Head,Clo_Head,Teq_Head,Tsk_Left Chest,P_Left Chest,Clo_Left Chest,Teq_Left Chest,Tsk_Right Chest,P_Right Chest,Clo_Right Chest,Teq_Right Chest,Tsk_Left Back,P_Left Back,Clo_Left Back,Teq_Left Back,Tsk_Right Back,P_Right Back,Clo_Right Back,Teq_Right Back,Tsk_Abdomen,P_Abdomen,Clo_Abdomen,Teq_Abdomen,Tsk_Buttocks,P_Buttocks,Clo_Buttocks,Teq_Buttocks,Tsk_Left Upper Arm,P_Left Upper Arm,Clo_Left Upper Arm,Teq_Left Upper Arm,Tsk_Right Upper Arm,P_Right Upper Arm,Clo_Right Upper Arm,Teq_Right Upper Arm,Tsk_Left Forearm,P_Left Forearm,Clo_Left Forearm,Teq_Left Forearm,Tsk_Right Forearm,P_Right Forearm,Clo_Right Forearm,Teq_Right Forearm,Tsk_Left Hand,P_Left Hand,Clo_Left Hand,Teq_Left Hand,Tsk_Right Hand,P_Right Hand,Clo_Right Hand,Teq_Right Hand,Tsk_Left Front Thigh,P_Left Front Thigh,Clo_Left Front Thigh,Teq_Left Front Thigh,Tsk_Right Front Thigh,P_Right Front Thigh,Clo_Right Front Thigh,Teq_Right Front Thigh,Tsk_Left Back Thigh,P_Left Back Thigh,Clo_Left Back Thigh,Teq_Left Back Thigh,Tsk_Right Back Thigh,P_Right Back Thigh,Clo_Right Back Thigh,Teq_Right Back Thigh,Tsk_Left Lower Leg,P_Left Lower Leg,Clo_Left Lower Leg,Teq_Left Lower Leg,Tsk_Right Lower Leg,P_Right Lower Leg,Clo_Right Lower Leg,Teq_Right Lower Leg,Tsk_Left Foot,P_Left Foot,Clo_Left Foot,Teq_Left Foot,Tsk_Right Foot,P_Right Foot,Clo_Right Foot,Teq_Right Foot,Reference_time
2025-02-04_ID6_Neck fan_Level5_Ta25_TskControl34.csv,848402.0,34.0,56.64,,34.0,3.0,99.2,31.2,34.0,34.0,59.4,,34.0,3.0,99.2,31.2,34.0,34.0,31.919999999999998,,34.0,3.0,99.2,31.2,34.0,34.0,146.76,,34.0,34.0,19.560000000000002,,34.0,34.0,32.18,,34.0,34.0,33.44,,34.0,34.0,35.519999999999996,,34.0,34.0,40.540000000000006,,34.0,34.0,55.6,,34.0,34.0,31.919999999999998,,34.0,34.0,49.34,,34.0,34.0,52.9,,34.0,34.0,61.2,,34.0,34.0,70.97999999999999,,34.0,34.0,88.82,,34.0,34.0,88.2,,34.0,34.0,58.98,,34.0,34.0,59.8,,34.0,34.0,71.22,,34.0,34.0,69.39999999999999,,34.0,34.0,65.34,,34.0,34.0,66.72,,34.0,34.0,46.839999999999996,,34.0,34.0,45.88,,34.0,2025-02-04 15:05:49
"2025-02-04_ID8_Standing fan (daison, long)_Angle225_Distance150_Ta25_TskControl34.csv",848832.0,34.0,56.5,,34.0,3.0,99.2,31.2,34.0,34.0,58.8,,34.0,3.0,99.2,31.2,34.0,34.0,32.5,,34.0,3.0,99.2,31.2,34.0,34.0,147.3,,34.0,34.0,18.1,,34.0,34.0,32.5,,34.0,34.0,33.7,,34.0,34.0,36.9,,34.0,34.0,41.7,,34.0,34.0,54.0,,34.0,34.0,32.5,,34.0,34.0,48.8,,34.0,34.0,51.5,,34.0,34.0,61.3,,34.0,34.0,70.1,,34.0,34.0,91.2,,34.0,34.0,92.5,,34.0,34.0,57.3,,34.0,34.0,59.9,,34.0,34.0,70.2,,34.0,34.0,70.3,,34.0,34.0,65.8,,34.0,34.0,65.5,,34.0,34.0,46.6,,34.0,34.0,46.0,,34.0,2025-02-04 15:12:59
"2025-02-04_ID8_Standing fan (daison, long)_Level10_Angle180_Distance150_Ta25_TskControl34.csv",857702.0,34.0,85.44,,34.0,3.0,99.2,31.2,34.0,34.0,84.35999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,51.4,,34.0,3.0,99.2,31.2,34.0,34.0,84.8,,34.0,34.0,16.380000000000003,,34.0,34.0,49.0,,34.0,34.0,45.32,,34.0,34.0,77.24000000000001,,34.0,34.0,60.55999999999999,,34.0,34.0,88.06,,34.0,34.0,51.4,,34.0,34.0,90.63999999999999,,34.0,34.0,70.76000000000002,,34.0,34.0,123.78,,34.0,34.0,117.2,,34.0,34.0,158.7,,34.0,34.0,138.45999999999998,,34.0,34.0,128.5,,34.0,34.0,105.28,,34.0,34.0,132.16,,34.0,34.0,111.85999999999999,,34.0,34.0,85.47999999999999,,34.0,34.0,80.2,,34.0,34.0,46.5,,34.0,34.0,45.4,,34.0,2025-02-04 17:40:49
"2025-02-04_ID8_Standing fan (daison, long)_Level10_Angle225_Distance150_Ta25_TskControl34.csv",852902.0,34.0,86.55999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,86.06,,34.0,3.0,99.2,31.2,34.0,34.0,51.64,,34.0,3.0,99.2,31.2,34.0,34.0,88.74,,34.0,34.0,18.139999999999997,,34.0,34.0,44.92,,34.0,34.0,41.739999999999995,,34.0,34.0,73.88,,34.0,34.0,58.36,,34.0,34.0,95.78,,34.0,34.0,51.64,,34.0,34.0,86.16000000000001,,34.0,34.0,67.0,,34.0,34.0,120.43999999999998,,34.0,34.0,120.36000000000001,,34.0,34.0,195.44,,34.0,34.0,184.0,,34.0,34.0,116.48000000000002,,34.0,34.0,98.38,,34.0,34.0,121.5,,34.0,34.0,110.47999999999999,,34.0,34.0,92.34,,34.0,34.0,89.66,,34.0,34.0,48.82,,34.0,34.0,46.300000000000004,,34.0,2025-02-04 16:20:49
"2025-02-04_ID8_Standing fan (daison, long)_Level1_Angle180_Distance150_Ta25_TskControl34.csv",853922.0,34.0,62.58,,34.0,3.0,99.2,31.2,34.0,34.0,65.5,,34.0,3.0,99.2,31.2,34.0,34.0,42.99999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,67.4,,34.0,34.0,16.2,,34.0,34.0,39.08,,34.0,34.0,35.42,,34.0,34.0,53.67999999999999,,34.0,34.0,42.879999999999995,,34.0,34.0,65.9,,34.0,34.0,42.99999999999999,,34.0,34.0,69.84,,34.0,34.0,52.540000000000006,,34.0,34.0,90.42,,34.0,34.0,84.24,,34.0,34.0,111.34,,34.0,34.0,101.75999999999999,,34.0,34.0,86.0,,34.0,34.0,72.5,,34.0,34.0,80.32000000000001,,34.0,34.0,74.0,,34.0,34.0,66.76000000000002,,34.0,34.0,64.08,,34.0,34.0,46.46,,34.0,34.0,46.3,,34.0,2025-02-04 16:37:49
"2025-02-04_ID8_Standing fan (daison, long)_Level1_Angle225_Distance150_Ta25_TskControl34.csv",849482.0,34.0,61.1,,34.0,3.0,99.2,31.2,34.0,34.0,63.46,,34.0,3.0,99.2,31.2,34.0,34.0,36.67999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,69.12,,34.0,34.0,16.06,,34.0,34.0,36.04,,34.0,34.0,30.52,,34.0,34.0,57.160000000000004,,34.0,34.0,42.279999999999994,,34.0,34.0,72.86,,34.0,34.0,36.67999999999999,,34.0,34.0,66.0,,34.0,34.0,49.98,,34.0,34.0,84.92,,34.0,34.0,80.3,,34.0,34.0,113.34,,34.0,34.0,97.38,,34.0,34.0,79.22,,34.0,34.0,65.35999999999999,,34.0,34.0,77.5,,34.0,34.0,77.16,,34.0,34.0,66.3,,34.0,34.0,63.78000000000001,,34.0,34.0,47.099999999999994,,34.0,34.0,43.660000000000004,,34.0,2025-02-04 15:23:49
"2025-02-04_ID8_Standing fan (daison, long)_Level1_Angle270_Distance150_Ta25_TskControl34.csv",840602.0,34.0,59.42,,34.0,3.0,99.2,31.2,34.0,34.0,63.2,,34.0,3.0,99.2,31.2,34.0,34.0,34.879999999999995,,34.0,3.0,99.2,31.2,34.0,34.0,61.419999999999995,,34.0,34.0,19.68,,34.0,34.0,29.360000000000003,,34.0,34.0,30.139999999999997,,34.0,34.0,56.779999999999994,,34.0,34.0,53.339999999999996,,34.0,34.0,78.22,,34.0,34.0,34.879999999999995,,34.0,34.0,53.98,,34.0,34.0,56.6,,34.0,34.0,59.86,,34.0,34.0,73.72,,34.0,34.0,89.6,,34.0,34.0,88.22,,34.0,34.0,63.019999999999996,,34.0,34.0,66.82,,34.0,34.0,75.41999999999999,,34.0,34.0,77.25999999999999,,34.0,34.0,71.72,,34.0,34.0,70.91999999999999,,34.0,34.0,47.52,,34.0,34.0,46.2,,34.0,2025-02-04 12:55:49
"2025-02-04_ID8_Standing fan (daison, long)_Level3_Angle180_Distance150_Ta25_TskControl34.csv",855182.0,34.0,71.34,,34.0,3.0,99.2,31.2,34.0,34.0,74.8,,34.0,3.0,99.2,31.2,34.0,34.0,46.17999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,68.74000000000001,,34.0,34.0,17.919999999999998,,34.0,34.0,42.18,,34.0,34.0,39.92,,34.0,34.0,60.760000000000005,,34.0,34.0,46.480000000000004,,34.0,34.0,72.4,,34.0,34.0,46.17999999999999,,34.0,34.0,75.03999999999999,,34.0,34.0,60.96,,34.0,34.0,100.93999999999998,,34.0,34.0,96.22,,34.0,34.0,122.82000000000001,,34.0,34.0,109.81999999999998,,34.0,34.0,104.88,,34.0,34.0,86.92,,34.0,34.0,105.88000000000002,,34.0,34.0,87.52,,34.0,34.0,77.53999999999999,,34.0,34.0,72.58,,34.0,34.0,47.519999999999996,,34.0,34.0,44.54,,34.0,2025-02-04 16:58:49
"2025-02-04_ID8_Standing fan (daison, long)_Level3_Angle225_Distance150_Ta25_TskControl34.csv",850322.0,34.0,70.52000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,71.06,,34.0,3.0,99.2,31.2,34.0,34.0,42.42,,34.0,3.0,99.2,31.2,34.0,34.0,71.78,,34.0,34.0,17.559999999999995,,34.0,34.0,38.66,,34.0,34.0,34.42,,34.0,34.0,62.660000000000004,,34.0,34.0,46.3,,34.0,34.0,85.22,,34.0,34.0,42.42,,34.0,34.0,72.9,,34.0,34.0,56.92,,34.0,34.0,96.47999999999999,,34.0,34.0,93.26,,34.0,34.0,139.26,,34.0,34.0,119.55999999999999,,34.0,34.0,88.67999999999999,,34.0,34.0,78.5,,34.0,34.0,100.03999999999999,,34.0,34.0,93.05999999999999,,34.0,34.0,77.38,,34.0,34.0,73.17999999999999,,34.0,34.0,47.36,,34.0,34.0,44.58,,34.0,2025-02-04 15:37:49
"2025-02-04_ID8_Standing fan (daison, long)_Level3_Angle270_Distance150_Ta25_TskControl34.csv",842102.0,34.0,68.44,,34.0,3.0,99.2,31.2,34.0,34.0,74.1,,34.0,3.0,99.2,31.2,34.0,34.0,39.8,,34.0,3.0,99.2,31.2,34.0,34.0,76.28,,34.0,34.0,23.520000000000003,,34.0,34.0,36.28,,34.0,34.0,36.92,,34.0,34.0,65.34,,34.0,34.0,64.6,,34.0,34.0,94.54,,34.0,34.0,39.8,,34.0,34.0,60.67999999999999,,34.0,34.0,63.96,,34.0,34.0,69.38,,34.0,34.0,78.8,,34.0,34.0,100.2,,34.0,34.0,90.5,,34.0,34.0,72.4,,34.0,34.0,72.5,,34.0,34.0,85.4,,34.0,34.0,85.82000000000001,,34.0,34.0,86.44,,34.0,34.0,85.72,,34.0,34.0,52.92,,34.0,34.0,49.739999999999995,,34.0,2025-02-04 13:20:49
"2025-02-04_ID8_Standing fan (daison, long)_Level5_Angle180_Distance150_Ta25_TskControl34.csv",855962.0,34.0,77.13999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,78.9,,34.0,3.0,99.2,31.2,34.0,34.0,48.5,,34.0,3.0,99.2,31.2,34.0,34.0,78.38,,34.0,34.0,17.54,,34.0,34.0,44.64,,34.0,34.0,41.82000000000001,,34.0,34.0,69.02000000000001,,34.0,34.0,52.86,,34.0,34.0,79.74,,34.0,34.0,48.5,,34.0,34.0,82.53999999999999,,34.0,34.0,65.62,,34.0,34.0,109.92,,34.0,34.0,104.54,,34.0,34.0,127.36000000000001,,34.0,34.0,117.8,,34.0,34.0,114.62,,34.0,34.0,93.48,,34.0,34.0,116.38,,34.0,34.0,98.5,,34.0,34.0,81.14000000000001,,34.0,34.0,74.38,,34.0,34.0,46.86,,34.0,34.0,48.739999999999995,,34.0,2025-02-04 17:11:49
"2025-02-04_ID8_Standing fan (daison, long)_Level5_Angle225_Distance150_Ta25_TskControl34.csv",851642.0,34.0,81.98,,34.0,3.0,99.2,31.2,34.0,34.0,83.0,,34.0,3.0,99.2,31.2,34.0,34.0,49.459999999999994,,34.0,3.0,99.2,31.2,34.0,34.0,80.44,,34.0,34.0,18.439999999999998,,34.0,34.0,43.7,,34.0,34.0,39.4,,34.0,34.0,67.58,,34.0,34.0,52.56,,34.0,34.0,91.76,,34.0,34.0,49.459999999999994,,34.0,34.0,82.7,,34.0,34.0,64.24,,34.0,34.0,112.12,,34.0,34.0,113.0,,34.0,34.0,183.18,,34.0,34.0,165.64000000000001,,34.0,34.0,111.12,,34.0,34.0,92.86,,34.0,34.0,115.3,,34.0,34.0,105.12,,34.0,34.0,88.9,,34.0,34.0,87.3,,34.0,34.0,45.44,,34.0,34.0,47.14,,34.0,2025-02-04 15:59:49
"2025-02-04_ID8_Standing fan (daison, long)_Level5_Angle270_Distance150_Ta25_TskControl34.csv",843242.0,34.0,75.17999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,81.34,,34.0,3.0,99.2,31.2,34.0,34.0,43.4,,34.0,3.0,99.2,31.2,34.0,34.0,83.08,,34.0,34.0,26.159999999999997,,34.0,34.0,38.839999999999996,,34.0,34.0,39.0,,34.0,34.0,73.32000000000001,,34.0,34.0,71.47999999999999,,34.0,34.0,104.72,,34.0,34.0,43.4,,34.0,34.0,67.05999999999999,,34.0,34.0,68.4,,34.0,34.0,74.46,,34.0,34.0,84.74000000000001,,34.0,34.0,108.83999999999999,,34.0,34.0,97.34,,34.0,34.0,80.2,,34.0,34.0,79.46000000000001,,34.0,34.0,96.76,,34.0,34.0,96.06,,34.0,34.0,96.88000000000001,,34.0,34.0,94.62,,34.0,34.0,54.86,,34.0,34.0,51.44,,34.0,2025-02-04 13:39:49
"2025-02-04_ID8_Standing fan (daison, long)_Level8_Angle180_Distance150_Ta25_TskControl34.csv",856742.0,34.0,86.55999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,85.86,,34.0,3.0,99.2,31.2,34.0,34.0,51.24000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,85.5,,34.0,34.0,16.56,,34.0,34.0,49.080000000000005,,34.0,34.0,47.84,,34.0,34.0,76.4,,34.0,34.0,59.660000000000004,,34.0,34.0,88.53999999999999,,34.0,34.0,51.24000000000001,,34.0,34.0,90.76000000000002,,34.0,34.0,71.94,,34.0,34.0,127.1,,34.0,34.0,119.78,,34.0,34.0,159.66000000000003,,34.0,34.0,140.98,,34.0,34.0,130.07999999999998,,34.0,34.0,106.43999999999998,,34.0,34.0,135.06,,34.0,34.0,113.08,,34.0,34.0,87.56,,34.0,34.0,81.36,,34.0,34.0,47.239999999999995,,34.0,34.0,47.22,,34.0,2025-02-04 17:24:49
"2025-02-04_ID8_Standing fan (daison, long)_Level8_Angle225_Distance150_Ta25_TskControl34.csv",852362.0,34.0,88.46000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,88.6,,34.0,3.0,99.2,31.2,34.0,34.0,53.419999999999995,,34.0,3.0,99.2,31.2,34.0,34.0,89.52000000000001,,34.0,34.0,19.14,,34.0,34.0,46.3,,34.0,34.0,42.9,,34.0,34.0,73.7,,34.0,34.0,57.64000000000001,,34.0,34.0,96.2,,34.0,34.0,53.419999999999995,,34.0,34.0,87.7,,34.0,34.0,67.7,,34.0,34.0,122.42,,34.0,34.0,124.22,,34.0,33.94,202.8,,33.94,34.0,191.71999999999997,,34.0,34.0,119.35999999999999,,34.0,34.0,100.61999999999999,,34.0,34.0,124.78,,34.0,34.0,111.22,,34.0,34.0,94.76,,34.0,34.0,94.08,,34.0,34.0,48.76,,34.0,34.0,47.32000000000001,,34.0,2025-02-04 16:11:49
"2025-02-04_ID8_Standing fan (daison, long)_Level8_Angle270_Distance150_Ta25_TskControl34.csv",844322.0,34.0,83.14,,34.0,3.0,99.2,31.2,34.0,34.0,89.79999999999998,,34.0,3.0,99.2,31.2,34.0,34.0,48.7,,34.0,3.0,99.2,31.2,34.0,34.0,89.97999999999999,,34.0,34.0,27.839999999999996,,34.0,34.0,43.52,,34.0,34.0,42.4,,34.0,34.0,80.64000000000001,,34.0,34.0,79.34,,34.0,34.0,116.52000000000001,,34.0,34.0,48.7,,34.0,34.0,69.67999999999999,,34.0,34.0,72.3,,34.0,34.0,79.16,,34.0,34.0,93.32000000000001,,34.0,34.0,113.3,,34.0,34.0,110.3,,34.0,34.0,89.78,,34.0,34.0,88.2,,34.0,34.0,110.9,,34.0,34.0,113.72,,34.0,34.0,108.64000000000001,,34.0,34.0,105.18000000000002,,34.0,34.0,56.620000000000005,,34.0,34.0,53.7,,34.0,2025-02-04 13:57:49
2025-02-05_ID0_NoPCS_Ta25_TskControl34.csv,916862.0,34.0,58.67999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,65.52,,34.0,3.0,99.2,31.2,34.0,34.0,47.92,,34.0,3.0,99.2,31.2,34.0,34.0,52.92,,34.0,34.0,18.04,,34.0,34.0,33.02,,34.0,34.0,38.1,,34.0,34.0,41.24,,34.0,34.0,44.06,,34.0,34.0,61.879999999999995,,34.0,34.0,47.92,,34.0,34.0,49.419999999999995,,34.0,34.0,56.839999999999996,,34.0,34.0,60.81999999999999,,34.0,34.0,68.94,,34.0,34.0,95.72,,34.0,34.0,84.4,,34.0,34.0,63.38000000000001,,34.0,34.0,74.67999999999999,,34.0,34.0,75.34,,34.0,34.0,80.02,,34.0,34.0,72.92,,34.0,34.0,76.22,,34.0,34.0,49.58,,34.0,34.0,48.7,,34.0,2025-02-05 10:06:51
2025-02-05_ID7_Handheld fan_Level1_Ta25_TskControl34.csv,917702.0,34.0,59.720000000000006,,34.0,3.0,99.2,31.2,34.0,34.0,63.760000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,43.559999999999995,,34.0,3.0,99.2,31.2,34.0,34.0,124.35999999999999,,34.0,34.0,23.080000000000002,,34.0,34.0,32.68,,34.0,34.0,35.540000000000006,,34.0,34.0,39.98,,34.0,34.0,43.3,,34.0,34.0,58.6,,34.0,34.0,43.559999999999995,,34.0,34.0,47.96,,34.0,34.0,56.58,,34.0,34.0,61.92,,34.0,34.0,71.74000000000001,,34.0,34.0,94.52000000000001,,34.0,34.0,87.17999999999999,,34.0,34.0,60.92,,34.0,34.0,71.04,,34.0,34.0,72.9,,34.0,34.0,76.91999999999999,,34.0,34.0,71.46000000000001,,34.0,34.0,74.1,,34.0,34.0,48.32,,34.0,34.0,47.64,,34.0,2025-02-05 10:20:51
2025-02-05_ID7_Handheld fan_Level2_Ta25_TskControl34.csv,918422.0,34.0,60.3,,34.0,3.0,99.2,31.2,34.0,34.0,63.64,,34.0,3.0,99.2,31.2,34.0,34.0,40.96,,34.0,3.0,99.2,31.2,34.0,34.0,139.13999999999996,,34.0,34.0,26.920000000000005,,34.0,34.0,32.22,,34.0,34.0,36.739999999999995,,34.0,34.0,39.08,,34.0,34.0,43.400000000000006,,34.0,34.0,58.64,,34.0,34.0,40.96,,34.0,34.0,48.22,,34.0,34.0,56.28000000000001,,34.0,34.0,62.260000000000005,,34.0,34.0,72.02000000000001,,34.0,34.0,97.9,,34.0,34.0,90.63999999999999,,34.0,34.0,60.04,,34.0,34.0,70.2,,34.0,34.0,72.2,,34.0,34.0,75.4,,34.0,34.0,71.46,,34.0,34.0,73.96000000000001,,34.0,34.0,49.08,,34.0,34.0,48.0,,34.0,2025-02-05 10:32:51
2025-02-05_ID7_Handheld fan_Level3_Ta25_TskControl34.csv,919442.0,34.0,59.94,,34.0,3.0,99.2,31.2,34.0,34.0,61.82000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,38.160000000000004,,34.0,3.0,99.2,31.2,34.0,34.0,143.56,,34.0,34.0,31.619999999999997,,34.0,34.0,30.580000000000002,,34.0,34.0,35.54,,34.0,34.0,38.04,,34.0,34.0,42.46,,34.0,34.0,58.9,,34.0,34.0,38.160000000000004,,34.0,34.0,47.94,,34.0,34.0,56.1,,34.0,34.0,62.4,,34.0,34.0,73.47999999999999,,34.0,34.0,98.34,,34.0,34.0,91.05999999999999,,34.0,34.0,59.17999999999999,,34.0,34.0,67.6,,34.0,34.0,72.72,,34.0,34.0,76.25999999999999,,34.0,34.0,68.66,,34.0,34.0,71.16,,34.0,34.0,47.56,,34.0,34.0,48.04,,34.0,2025-02-05 10:49:51
2025-02-05_ID9_Standing fan (DeLonghi)_High_Angle270_Distance150_Ta25_TskControl34.csv,940982.0,34.0,68.1,,34.0,3.0,99.2,31.2,34.0,34.0,64.52000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,38.019999999999996,,34.0,3.0,99.2,31.2,34.0,34.0,98.12,,34.0,34.0,38.44,,34.0,34.0,34.82,,34.0,34.0,36.76,,34.0,34.0,80.69999999999999,,34.0,34.0,72.42,,34.0,34.0,78.8,,34.0,34.0,38.019999999999996,,34.0,34.0,69.58,,34.0,34.0,67.88000000000001,,34.0,34.0,74.0,,34.0,34.0,87.0,,34.0,34.0,114.78,,34.0,34.0,105.74000000000001,,34.0,34.0,70.1,,34.0,34.0,71.58,,34.0,34.0,77.62,,34.0,34.0,75.66,,34.0,34.0,69.47999999999999,,34.0,34.0,72.1,,34.0,34.0,46.82000000000001,,34.0,34.0,46.22,,34.0,2025-02-05 16:48:51
2025-02-05_ID9_Standing fan (DeLonghi)_Mid_Angle270_Distance150_Ta25_TskControl34.csv,939122.0,34.0,66.58,,34.0,3.0,99.2,31.2,34.0,34.0,64.38,,34.0,3.0,99.2,31.2,34.0,34.0,38.1,,34.0,3.0,99.2,31.2,34.0,34.0,91.88000000000001,,34.0,34.0,33.779999999999994,,34.0,34.0,34.199999999999996,,34.0,34.0,35.18,,34.0,34.0,75.18,,34.0,34.0,66.5,,34.0,34.0,77.08000000000001,,34.0,34.0,38.1,,34.0,34.0,67.56,,34.0,34.0,64.72,,34.0,34.0,77.04,,34.0,34.0,85.97999999999999,,34.0,34.0,115.46,,34.0,34.0,104.8,,34.0,34.0,67.6,,34.0,34.0,70.92,,34.0,34.0,77.36,,34.0,34.0,75.05999999999999,,34.0,34.0,69.47999999999999,,34.0,34.0,72.73999999999998,,34.0,34.0,48.7,,34.0,34.0,46.580000000000005,,34.0,2025-02-05 16:17:51
2025-02-05_ID9_Standing fan (Sunbeam)_Level1_Angle180_Distance150_Ta25_TskControl34.csv,934082.0,34.0,66.05999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,64.17999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,44.1,,34.0,3.0,99.2,31.2,34.0,34.0,89.11999999999999,,34.0,34.0,22.919999999999998,,34.0,34.0,42.160000000000004,,34.0,34.0,40.2,,34.0,34.0,59.81999999999999,,34.0,34.0,47.660000000000004,,34.0,34.0,60.660000000000004,,34.0,34.0,44.1,,34.0,34.0,76.25999999999999,,34.0,34.0,52.739999999999995,,34.0,34.0,99.92,,34.0,34.0,109.25999999999999,,34.0,34.0,150.45999999999998,,34.0,34.0,147.73999999999998,,34.0,34.0,77.35999999999999,,34.0,34.0,70.66,,34.0,34.0,67.8,,34.0,34.0,66.23999999999998,,34.0,34.0,67.92,,34.0,34.0,66.44000000000001,,34.0,34.0,46.779999999999994,,34.0,34.0,44.699999999999996,,34.0,2025-02-05 14:53:51
2025-02-05_ID9_Standing fan (Sunbeam)_Level1_Angle225_Distance150_Ta25_TskControl34.csv,929042.0,34.0,71.02000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,70.54,,34.0,3.0,99.2,31.2,34.0,34.0,43.760000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,91.16,,34.0,34.0,29.3,,34.0,34.0,41.44,,34.0,34.0,36.02,,34.0,34.0,66.16,,34.0,34.0,52.11999999999999,,34.0,34.0,65.16,,34.0,34.0,43.760000000000005,,34.0,34.0,76.0,,34.0,34.0,60.0,,34.0,34.0,95.84,,34.0,34.0,100.12,,34.0,34.0,158.24,,34.0,34.0,149.07999999999998,,34.0,34.0,99.24000000000001,,34.0,34.0,86.66,,34.0,34.0,81.72,,34.0,34.0,75.84,,34.0,34.0,70.16,,34.0,34.0,68.42,,34.0,34.0,47.68,,34.0,34.0,44.620000000000005,,34.0,2025-02-05 13:29:51
2025-02-05_ID9_Standing fan (Sunbeam)_Level1_Angle270_Distance150_Ta25_TskControl34.csv,923102.0,34.0,66.47999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,65.82000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,38.160000000000004,,34.0,3.0,99.2,31.2,34.0,34.0,90.20000000000002,,34.0,34.0,41.720000000000006,,34.0,34.0,33.18,,34.0,34.0,35.78,,34.0,34.0,69.05999999999999,,34.0,34.0,62.4,,34.0,34.0,67.85999999999999,,34.0,34.0,38.160000000000004,,34.0,34.0,66.8,,34.0,34.0,64.58,,34.0,34.0,81.74,,34.0,34.0,85.8,,34.0,34.0,129.16,,34.0,34.0,102.08,,34.0,34.0,71.75999999999999,,34.0,34.0,69.97999999999999,,34.0,34.0,73.75999999999999,,34.0,34.0,77.38,,34.0,34.0,69.64,,34.0,34.0,74.64000000000001,,34.0,34.0,47.32000000000001,,34.0,34.0,47.7,,34.0,2025-02-05 11:50:51
2025-02-05_ID9_Standing fan (Sunbeam)_Level3_Angle225_Distance150_Ta25_TskControl34.csv,931862.0,34.0,81.78,,34.0,3.0,99.2,31.2,34.0,34.0,76.74,,34.0,3.0,99.2,31.2,34.0,34.0,48.43999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,108.17999999999999,,34.0,34.0,31.2,,34.0,34.0,46.2,,34.0,34.0,39.54,,34.0,34.0,77.22,,34.0,34.0,63.14,,34.0,34.0,74.12,,34.0,34.0,48.43999999999999,,34.0,34.0,89.63999999999999,,34.0,34.0,64.66,,34.0,34.0,117.31999999999998,,34.0,34.0,118.54,,34.0,33.96,202.6,,33.980000000000004,34.0,201.48,,34.0,34.0,112.78,,34.0,34.0,101.64,,34.0,34.0,93.28,,34.0,34.0,82.62,,34.0,34.0,76.5,,34.0,34.0,74.74000000000001,,34.0,34.0,46.339999999999996,,34.0,34.0,44.160000000000004,,34.0,2025-02-05 14:16:51
2025-02-05_ID9_Standing fan (Sunbeam)_Level4_Angle180_Distance150_Ta25_TskControl34.csv,935342.0,34.0,79.99999999999999,,34.0,3.0,99.2,31.160000000000004,34.0,34.0,71.42,,34.0,3.0,99.2,31.2,34.0,34.0,53.8,,34.0,3.0,99.2,31.2,34.0,34.0,118.62,,34.0,34.0,23.06,,34.0,34.0,48.160000000000004,,34.0,34.0,46.080000000000005,,34.0,34.0,75.14,,34.0,34.0,62.54,,34.0,34.0,69.14,,34.0,34.0,53.8,,34.0,34.0,91.33999999999999,,34.0,34.0,71.2,,34.0,34.0,121.75999999999999,,34.0,34.0,134.82,,34.0,33.86,202.94,,33.86,34.0,200.92,,34.0,34.0,104.23999999999998,,34.0,34.0,89.48,,34.0,34.0,84.78,,34.0,34.0,77.4,,34.0,34.0,67.96,,34.0,34.0,70.22,,34.0,34.0,45.620000000000005,,34.0,34.0,45.14,,34.0,2025-02-05 15:14:51
